binome_id,mentor_id,workfield,mentee_id,field_of_study,study_level,degree,needs,average_grade,program,engagement_score,desired_exchange_frequency,binome_score,target,binome_statut
112386,55291,Computer science,180721,"Commerce, Management, Economics, Management",Bac+2,Licence,[pro],Very good,PNP,1.8727233926028926,Once a week,1.8482272485197524,0,REJECTED
112387,50908,Healthcare,192269,"Law, Legal Studies",Bac+3,Autre,[pro],Good,PNP,2.504756207671742,Once a week,3.05162759094208,0,REJECTED
112388,65123,Banking-Finance,196769,"Accounting, Finance",Bac+2,Master,[pro],Average,PNP,1.39432177341033,Once a week,2.2471787910197647,0,REJECTED
112389,62877,nan,209621,"IT, IS, Data, Web, Tech",Bac+5+,Master,"[pro, study]",Very good,PNP,1.3338873204595243,Once every two weeks (or Bi-weekly),3.067592692078584,0,REJECTED
112390,64239,Healthcare,199201,"Banking, Insurance and Finance",Bac+1,BTS,[pro],Average,PNP,3.104226264228296,Once every two weeks (or Bi-weekly),3.1772348647266346,1,COMPLETED
112391,52586,Computer science,187426,"Healthcare, Medicine",Bac+3,Autre,[pro],Average,PNP,1.776211785267121,More than once per week,3.389642128109135,0,REJECTED
112392,59335,Human Resources,193788,"Marketing, Communication",Bac+1,Licence,[pro],Very good,PP,0.9869722919120203,Once a week,5.1001564306450415,0,REJECTED
112393,65640,Human Resources,194007,"Accounting, Finance",Bac+3,Licence,"[pro, study]",Good,PP,1.7044571551029408,More than once per week,0.0,0,REJECTED
112394,67715,Other,191079,"Commerce, Management, Economics, Management",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,0.4766519650544049,Once a week,0.9919995415378409,0,REJECTED
112395,60534,Computer science,194346,"Commerce, Management, Economics, Management",Bac+4,Master,[pro],Not specified (or Not provided),PNP,1.7153545554289944,Once every two weeks (or Bi-weekly),4.689174763760613,0,REJECTED
112396,51806,Marketing,187115,"Banking, Insurance and Finance",Bac+4,Licence,[pro],Average,PNP,1.894506217995505,Once a week,2.370808906560834,0,CANCELLED
112397,60292,nan,190911,"Accounting, Finance",Bac+4,Licence,[pro],Not specified (or Not provided),PNP,1.0696519584823956,Once every two weeks (or Bi-weekly),3.2389216562251306,0,REJECTED
112398,67189,Banking-Finance,180259,"IT, IS, Data, Web, Tech",Bac+3,Licence,[study],Average,PNP,0.22113749346350228,Once a week,1.8163186423756101,0,CANCELLED
112399,60967,"Accounting, management",200872,"Commerce, Management, Economics, Management",Bac+4,Master,[pro],Good,PP,1.1858637187710834,Once every two weeks (or Bi-weekly),10.585471660619188,0,REJECTED
112400,66455,Engineering,188791,Engineering,Bac+4,Autre,[study],Not specified (or Not provided),PP,0.16935624704193286,More than once per week,4.199977354551363,0,CANCELLED
112401,50027,Banking-Finance,187536,Engineering,Bac+4,Master,[study],Not specified (or Not provided),PNP,3.2625562328236244,Once a week,9.77569265384898,1,COMPLETED
112402,58660,Marketing,199639,Engineering,Bac+3,Licence,[pro],Excellent,PP,0.35607978572141774,Once a week,2.054724367277166,0,REJECTED
112403,57055,Banking-Finance,205615,"Marketing, Communication",Bac+4,Licence,"[pro, study]",Not specified (or Not provided),PNP,2.698914516061388,Once every two weeks (or Bi-weekly),3.1751286759002495,0,CANCELLED
112404,59616,Computer science,200432,"Accounting, Finance",Bac+3,Master,"[pro, study]",Not specified (or Not provided),PP,1.3175468926614413,Once every two weeks (or Bi-weekly),6.063370470360286,0,REJECTED
112405,60440,Engineering,188947,"Commerce, Management, Economics, Management",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,3.919378510254516,Once a week,7.932501411862369,1,COMPLETED
112406,53832,Banking-Finance,191769,"Healthcare, Medicine",Bac+3,Master,[pro],Good,PNP,3.5291637681469714,More than once per week,4.091762864041005,1,COMPLETED
112407,65970,Banking-Finance,199541,"Commerce, Management, Economics, Management",Bac+2,Master,[pro],Average,PNP,2.858883016276354,Once a week,5.282426653238672,0,CANCELLED
112408,63107,Computer science,190950,"IT, IS, Data, Web, Tech",Bac+3,Licence,[pro],Good,PP,2.1225156612792135,Once every two weeks (or Bi-weekly),0.08365804934984689,0,CANCELLED
112409,63777,Banking-Finance,196860,"Accounting, Finance",Bac+2,BTS,"[pro, study]",Average,PP,0.0,Once a week,1.8294249825022733,0,REJECTED
112410,65954,Marketing,185283,"Commerce, Management, Economics, Management",Bac+5+,Licence,[pro],Average,PP,2.6554782892193334,Once a week,6.706193765250344,0,REJECTED
112411,66943,Computer science,189791,"Commerce, Management, Economics, Management",Bac+2,Autre,[pro],Good,PP,1.0638829638864125,Once every two weeks (or Bi-weekly),0.288174651638748,0,REJECTED
112412,57957,Healthcare,182359,Engineering,Bac+1,Licence,[pro],Very good,PP,0.08305727935528873,More than once per week,0.0,0,REJECTED
112413,62666,nan,187405,Other,Bac+5+,BTS,"[pro, study]",Good,PNP,3.8928896813399074,More than once per week,1.871026963666002,1,COMPLETED
112414,60110,Computer science,204408,Engineering,Bac+3,Licence,[study],Not specified (or Not provided),PNP,0.8173898150870584,Once a week,6.8571210162293195,0,REJECTED
112415,57344,Computer science,197645,"Commerce, Management, Economics, Management",Bac+3,Master,[pro],Good,PP,2.4736814897460953,Once every two weeks (or Bi-weekly),5.111829587993741,1,COMPLETED
112416,66462,"Accounting, management",194357,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[pro],Excellent,PNP,0.0,More than once per week,4.118502869829742,0,REJECTED
112417,63696,Engineering,186323,"Commerce, Management, Economics, Management",Bac+4,BTS,[study],Not specified (or Not provided),PP,0.33370754727043256,More than once per week,6.055306763400589,0,REJECTED
112418,51031,Healthcare,185937,"IT, IS, Data, Web, Tech",Bac+3,Master,[pro],Not specified (or Not provided),PP,0.8812066324309795,Once every two weeks (or Bi-weekly),3.411138360735243,0,REJECTED
112419,68456,Engineering,197966,"Banking, Insurance and Finance",Bac+2,BTS,"[pro, study]",Not specified (or Not provided),PNP,1.9150801639219837,Once a week,1.1989686389701597,0,CANCELLED
112420,65090,Engineering,191030,Engineering,Bac+2,Licence,"[pro, study]",Excellent,PNP,1.7703121494219611,Once a week,2.6993849344495047,0,REJECTED
112421,65816,Computer science,209401,"Banking, Insurance and Finance",Bac+3,Autre,[pro],Excellent,PNP,1.3900910686230201,Once every two weeks (or Bi-weekly),4.1291738236426525,0,REJECTED
112422,67868,Engineering,208146,"Law, Legal Studies",Bac+3,BTS,[pro],Average,PP,3.2643724496737,More than once per week,3.7600020010246373,1,COMPLETED
112423,60437,Engineering,197882,"Banking, Insurance and Finance",Bac+2,BTS,[pro],Below average,PP,1.1755584985342131,Once a week,2.8251390527090456,0,REJECTED
112424,65453,nan,205324,"Banking, Insurance and Finance",Bac+2,Master,"[pro, study]",Not specified (or Not provided),PNP,1.9770975140493612,Once every two weeks (or Bi-weekly),1.5113985790960973,0,CANCELLED
112425,64258,Computer science,193003,"Commerce, Management, Economics, Management",Bac+4,Master,"[pro, study]",Excellent,PNP,2.777546410903488,Once a week,4.403167611866184,0,CANCELLED
112426,51550,Human Resources,190578,"Law, Legal Studies",Bac+4,Licence,[pro],Excellent,PNP,0.5208597536958797,Once every two weeks (or Bi-weekly),2.7368160291875734,0,REJECTED
112427,62977,Engineering,205106,"Education, Teaching",Bac+5+,BTS,[pro],Good,PNP,1.8074759810354906,Once a week,1.4130566918787948,0,REJECTED
112428,54682,Teaching,192979,Other,Bac+3,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.4659742451338034,Once a week,1.3682733370370612,0,CANCELLED
112429,64439,nan,182209,Other,Bac+5+,BTS,"[pro, study]",Good,PP,1.1090494121777033,Once every two weeks (or Bi-weekly),4.686631710648517,0,REJECTED
112430,68213,Engineering,200447,Other,Bac+3,BTS,[pro],Average,PP,3.2785005602637356,Once a week,4.667068785569985,1,COMPLETED
112431,53751,Computer science,192060,Engineering,Bac+3,Master,[pro],Excellent,PNP,3.143525713334193,Once every two weeks (or Bi-weekly),7.4522282438926455,1,COMPLETED
112432,62914,Healthcare,187228,"Accounting, Finance",Bac+2,Master,[pro],Average,PNP,2.011825331113604,More than once per week,6.640779445387983,1,COMPLETED
112433,60223,"Accounting, management",189300,"IT, IS, Data, Web, Tech",Bac+1,Master,[pro],Excellent,PNP,1.0068857310982733,Once every two weeks (or Bi-weekly),4.443551541641835,0,REJECTED
112434,65398,Computer science,202050,"Healthcare, Medicine",Bac+5+,Master,"[pro, study]",Not specified (or Not provided),PNP,0.5479899294895177,Once a week,0.0,0,CANCELLED
112435,56601,nan,188681,Engineering,Bac+5+,Autre,[pro],Good,PNP,1.4501908865425261,More than once per week,1.5121716255404636,0,REJECTED
112436,53856,Other,188196,"Law, Legal Studies",Bac+3,Master,"[pro, study]",Very good,PP,2.3179773239523014,Once every two weeks (or Bi-weekly),6.345521316312409,1,COMPLETED
112437,62661,Teaching,188267,"Banking, Insurance and Finance",Bac+2,Master,[pro],Average,PNP,0.5892595197494986,More than once per week,5.11981801228135,0,CANCELLED
112438,65591,Engineering,185372,"Education, Teaching",Bac+5+,Licence,"[pro, study]",Below average,PNP,2.1799589725063457,Once a week,0.0,0,REJECTED
112439,56182,"Accounting, management",186150,Engineering,Bac+4,BTS,[pro],Good,PNP,1.642532307889816,Once a week,1.1678531679124327,1,COMPLETED
112440,57970,Banking-Finance,190920,"IT, IS, Data, Web, Tech",Bac+2,BTS,[pro],Very good,PNP,1.092839926459453,Once a week,2.3816205789796205,0,REJECTED
112441,65154,Computer science,196001,"IT, IS, Data, Web, Tech",Bac+2,Master,[study],Average,PNP,3.0552490699258152,Once a week,8.31910872312573,1,COMPLETED
112442,52094,Healthcare,196856,"Healthcare, Medicine",Bac+1,Licence,[pro],Good,PNP,2.3176548264520473,Once every two weeks (or Bi-weekly),4.554704796951367,1,COMPLETED
112443,62095,Marketing,207785,"Banking, Insurance and Finance",Bac+3,Master,[pro],Not specified (or Not provided),PP,0.13876044300944135,Once a week,3.413764656055916,0,REJECTED
112444,69416,nan,205957,"IT, IS, Data, Web, Tech",Bac+3,Licence,[pro],Not specified (or Not provided),PP,0.0,Once a week,0.0,0,REJECTED
112445,63672,Teaching,195147,"Banking, Insurance and Finance",Bac+2,BTS,"[pro, study]",Not specified (or Not provided),PNP,0.7768613869005528,Once a week,3.892954538653811,0,CANCELLED
112446,67932,"Accounting, management",197221,"IT, IS, Data, Web, Tech",Bac+2,Autre,[pro],Average,PNP,0.45205291941265735,Once a week,2.505492382005665,0,REJECTED
112447,64228,Computer science,205178,"Education, Teaching",Bac+5+,Licence,[pro],Good,PNP,3.9755008317311695,Once a week,2.5914256343564146,1,COMPLETED
112448,58559,Engineering,181186,"IT, IS, Data, Web, Tech",Bac+3,Master,[pro],Average,PNP,3.143120185972767,Once a week,4.135273661540033,1,COMPLETED
112449,50064,Banking-Finance,186461,"Commerce, Management, Economics, Management",Bac+5+,Licence,"[pro, study]",Not specified (or Not provided),PNP,0.6760914246860106,Once a week,5.334331672945212,0,CANCELLED
112450,53299,Computer science,197865,"Accounting, Finance",Bac+4,BTS,[pro],Excellent,PP,0.840487035079583,Once every two weeks (or Bi-weekly),0.28271217600289145,0,CANCELLED
112451,54849,Human Resources,191464,"Education, Teaching",Bac+5+,Master,"[pro, study]",Not specified (or Not provided),PNP,2.1977336922303454,Once a week,3.9021568585269586,1,COMPLETED
112452,55639,Computer science,204083,"Healthcare, Medicine",Bac+1,Master,[study],Not specified (or Not provided),PNP,0.7268556761271371,Once a week,1.3021213261259756,0,CANCELLED
112453,68419,Engineering,194052,"IT, IS, Data, Web, Tech",Bac+2,Master,[pro],Excellent,PNP,2.1014014624231723,Once a week,8.877203030945928,1,COMPLETED
112454,61055,nan,187332,"Law, Legal Studies",Bac+3,Licence,"[pro, study]",Not specified (or Not provided),PP,3.556481745715276,Once every two weeks (or Bi-weekly),,1,COMPLETED
112455,68612,Other,196615,Engineering,Bac+3,Master,[pro],Average,PNP,1.172173450857632,Once a week,9.75717467841151,1,COMPLETED
112456,66980,"Accounting, management",180327,"IT, IS, Data, Web, Tech",Bac+3,Licence,[study],Not specified (or Not provided),PNP,2.333012479047691,Once every two weeks (or Bi-weekly),7.419118456565637,1,COMPLETED
112457,69990,Human Resources,202765,"Accounting, Finance",Bac+2,Licence,[study],Average,PNP,1.5450703461750726,Once every two weeks (or Bi-weekly),6.127970305800954,0,REJECTED
112458,60866,Healthcare,185239,"Healthcare, Medicine",Bac+2,Autre,"[pro, study]",Average,PNP,1.3409082537333408,Once every two weeks (or Bi-weekly),3.7385857967940423,1,COMPLETED
112459,53889,Marketing,197333,"Accounting, Finance",Bac+3,Licence,"[pro, study]",Average,PNP,1.4685832974973643,Once a week,6.316090136029289,0,REJECTED
112460,69890,Computer science,190078,Other,Bac+2,Licence,[pro],Not specified (or Not provided),PNP,3.5770777866334145,More than once per week,3.2690478105682685,1,COMPLETED
112461,65458,Banking-Finance,187038,"Banking, Insurance and Finance",Bac+5+,Licence,[pro],Excellent,PP,0.1755280261382522,Once a week,2.6954965816391154,0,REJECTED
112462,67779,"Accounting, management",188048,Engineering,Bac+5+,Master,[pro],Average,PNP,0.6485387456560113,Once a week,4.959615901318405,0,REJECTED
112463,50452,Banking-Finance,208671,"IT, IS, Data, Web, Tech",Bac+1,Licence,[pro],Not specified (or Not provided),PP,0.15423424407049957,Once every two weeks (or Bi-weekly),0.7314878566221985,0,REJECTED
112464,60995,Computer science,194954,"Healthcare, Medicine",Bac+4,Master,[pro],Good,PNP,1.541787027911846,Once a week,7.702240844602413,0,CANCELLED
112465,52631,Healthcare,182297,Engineering,Bac+2,Licence,[pro],Not specified (or Not provided),PNP,1.159378919830584,Once every two weeks (or Bi-weekly),5.032823086153851,0,CANCELLED
112466,52186,Computer science,197691,"Accounting, Finance",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,1.4700332391138062,Once every two weeks (or Bi-weekly),2.9064944252327116,0,REJECTED
112467,55967,Engineering,204773,Engineering,Bac+4,Autre,[pro],Not specified (or Not provided),PNP,1.6614960729583312,Once every two weeks (or Bi-weekly),3.565094214556732,0,CANCELLED
112468,54348,Engineering,192703,"Accounting, Finance",Bac+1,Licence,[pro],Average,PNP,0.27572446629033154,Once a week,0.5950963010001278,0,REJECTED
112469,51459,Computer science,182779,"Healthcare, Medicine",Bac+4,Autre,[pro],Excellent,PNP,0.9139293280987494,Once every two weeks (or Bi-weekly),0.9668442953521363,0,REJECTED
112470,51942,Teaching,193706,"Accounting, Finance",Bac+5+,Licence,[pro],Good,PNP,0.7177814225254964,Once a week,1.4050336021955128,0,CANCELLED
112471,64896,Human Resources,193225,"Accounting, Finance",Bac+2,BTS,[pro],Very good,PNP,3.0363798809249882,Once a week,4.895073619733387,1,COMPLETED
112472,64407,Teaching,187318,"IT, IS, Data, Web, Tech",Bac+1,Licence,[pro],Very good,PNP,1.950489442739113,Once a week,5.057824429439349,1,COMPLETED
112473,65622,"Accounting, management",199720,"Banking, Insurance and Finance",Bac+3,BTS,[pro],Not specified (or Not provided),PP,0.10198812568900972,Once every two weeks (or Bi-weekly),0.1608333858601696,0,CANCELLED
112474,64557,"Accounting, management",193531,"Accounting, Finance",Bac+3,Master,"[pro, study]",Average,PNP,0.8252892416810387,Once a week,4.554504052280143,0,REJECTED
112475,66445,Human Resources,185335,Engineering,Bac+5+,Master,[pro],Very good,PNP,0.04495298894253685,Once every two weeks (or Bi-weekly),3.18107208382336,0,REJECTED
112476,67878,Banking-Finance,189530,"Banking, Insurance and Finance",Bac+3,BTS,"[pro, study]",Average,PNP,1.4287878957486864,Once a week,2.445677250329179,0,REJECTED
112477,67564,"Accounting, management",206267,"IT, IS, Data, Web, Tech",Bac+3,Autre,[pro],Average,PP,1.130900309527842,More than once per week,2.0344446396610802,0,REJECTED
112478,63093,"Accounting, management",204791,"IT, IS, Data, Web, Tech",Bac+4,BTS,"[pro, study]",Not specified (or Not provided),PNP,2.4276491050341034,Once a week,2.3040379295554634,0,REJECTED
112479,52788,Other,187502,Engineering,Bac+1,Licence,[pro],Very good,PNP,0.41623257575571077,Once a week,0.12746307582230942,0,CANCELLED
112480,60400,nan,203910,Engineering,Bac+1,BTS,[study],Not specified (or Not provided),PP,0.6728738488448737,Once a week,0.0,0,REJECTED
112481,66489,nan,181649,"Commerce, Management, Economics, Management",Bac+3,Licence,[study],Not specified (or Not provided),PNP,0.08385364890112124,Once every two weeks (or Bi-weekly),2.4331435417209883,0,REJECTED
112482,53925,Computer science,193472,"Banking, Insurance and Finance",Bac+1,BTS,[study],Not specified (or Not provided),PNP,1.1620155304751008,More than once per week,6.359546567174812,0,REJECTED
112483,68292,Marketing,182862,"Commerce, Management, Economics, Management",Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,1.46160097700042,Once every two weeks (or Bi-weekly),3.252704942943769,1,COMPLETED
112484,68433,nan,205185,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,1.0522772964076845,More than once per week,4.585778714738723,0,REJECTED
112485,64568,Computer science,207134,"Commerce, Management, Economics, Management",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PP,0.8935001588854199,Once every two weeks (or Bi-weekly),5.086654364008279,1,COMPLETED
112486,62656,Computer science,180917,"Commerce, Management, Economics, Management",Bac+2,Master,"[pro, study]",Not specified (or Not provided),PNP,0.0,Once a week,2.1601858901060296,0,REJECTED
112487,59466,Banking-Finance,192444,"IT, IS, Data, Web, Tech",Bac+3,Licence,[study],Good,PNP,1.0498467873036774,Once every two weeks (or Bi-weekly),0.8483432501113024,0,REJECTED
